time,X,Y,Z,psi,Xdot,Ydot,Zdot,xdot,ydot,zdot,Omega_0,Omega_1,Omega_2,Omega_3,Fx_0,Fx_1,Fx_2,Fx_3,Fy_0,Fy_1,Fy_2,Fy_3,Kappa_0,Kappa_1,Kappa_2,Kappa_3,Alpha_0,Alpha_1,Alpha_2,Alpha_3
3.798248,18.842873,-20.000233,0.045035,-0.000566,9.984696,-0.032167,-0.000039,9.983965,-0.026337,0.122212,30.849885,31.055134,30.901770,31.094790,-36.368282,-51.623406,93.340976,35.295534,621.678600,663.465301,74.120439,77.288421,-0.000228,-0.000263,0.000736,0.000402,-0.007075,-0.006967,-0.000930,-0.000924
3.800000,18.860363,-20.000291,0.045035,-0.000636,9.984638,-0.033476,-0.000041,9.983910,-0.026932,0.122214,30.847166,31.058424,30.898880,31.097490,-36.378513,-51.342625,94.400582,35.134378,605.883452,647.508137,80.014321,83.487692,-0.000222,-0.000249,0.000741,0.000403,-0.006506,-0.006408,-0.000989,-0.000982
3.804078,18.901076,-20.000433,0.045034,-0.000809,9.984512,-0.036395,-0.000047,9.983790,-0.028116,0.122219,30.840758,31.064803,30.892741,31.103257,-36.316754,-50.066106,96.474373,35.061283,550.066684,589.612730,93.925834,98.140194,-0.000227,-0.000241,0.000753,0.000403,-0.005467,-0.005387,-0.001130,-0.001122
3.810000,18.960208,-20.000660,0.045034,-0.001075,9.984347,-0.040188,-0.000055,9.983637,-0.029231,0.122228,30.832978,31.072292,30.885500,31.110089,-37.614183,-49.354494,99.223323,35.282823,442.842306,476.791653,114.840599,120.203244,-0.000237,-0.000231,0.000769,0.000405,-0.003901,-0.003849,-0.001345,-0.001335
3.812689,18.987051,-20.000770,0.045034,-0.001201,9.984286,-0.041541,-0.000057,9.983581,-0.029320,0.122233,30.830412,31.074883,30.883131,31.112322,-38.434051,-48.146769,99.651388,36.160357,273.003715,293.638140,124.686406,130.592938,-0.000246,-0.000212,0.000767,0.000414,0.003880,0.003835,-0.001449,-0.001438
3.815377,19.013895,-20.000883,0.045034,-0.001328,9.984237,-0.042271,-0.000059,9.983537,-0.028774,0.122237,30.828866,31.075578,30.882307,31.113070,-40.109815,-45.311237,98.595255,38.529578,48.550089,50.817354,134.987153,141.458331,-0.000272,-0.000193,0.000757,0.000429,0.005104,0.005045,-0.001563,-0.001551
3.820000,19.060050,-20.001078,0.045034,-0.001544,9.984165,-0.042343,-0.000059,9.983470,-0.026673,0.122246,30.830549,31.072740,30.884898,31.110470,-43.854922,-42.881297,97.534751,41.836286,-196.207833,-214.282052,153.978736,161.446847,-0.000297,-0.000184,0.000756,0.000442,0.005057,0.005001,-0.001767,-0.001754
3.822852,19.088526,-20.001198,0.045033,-0.001674,9.984125,-0.041786,-0.000058,9.983433,-0.024815,0.122252,30.832551,31.068236,30.888166,31.107205,-42.537580,-38.924861,97.064918,43.835554,-386.053065,-421.891810,166.202438,174.249062,-0.000290,-0.000152,0.000749,0.000456,0.011450,0.011394,-0.001890,-0.001876
3.825704,19.117001,-20.001316,0.045033,-0.001799,9.984085,-0.040611,-0.000055,9.983394,-0.022392,0.122258,30.835534,31.061636,30.893086,31.102265,-46.489457,-38.672760,95.134049,47.276786,-585.983880,-640.644232,178.560654,187.113678,-0.000362,-0.000179,0.000735,0.000476,0.011432,0.011383,-0.002010,-0.001996
3.828556,19.145476,-20.001430,0.045033,-0.001916,9.984040,-0.038990,-0.000050,9.983348,-0.019597,0.122264,30.842558,31.055295,30.899733,31.095592,-50.475132,-38.621402,93.746628,50.226687,-697.611694,-761.689586,190.806158,199.750707,-0.000361,-0.000160,0.000731,0.000488,0.010474,0.010432,-0.002119,-0.002106
3.830000,19.159891,-20.001485,0.045033,-0.001973,9.984017,-0.038088,-0.000047,9.983324,-0.018131,0.122268,30.846861,31.051760,30.903446,31.091857,-50.302380,-37.483679,93.476781,51.295466,-724.953251,-790.668926,196.827856,205.909300,-0.000347,-0.000150,0.000729,0.000492,0.009888,0.009850,-0.002168,-0.002155
3.832335,19.183205,-20.001572,0.045033,-0.002060,9.983979,-0.036473,-0.000042,9.983285,-0.015655,0.122275,30.851831,31.043419,30.909742,31.085521,-45.362040,-31.342115,92.585214,53.493070,-852.895740,-929.512906,206.104550,215.296510,-0.000303,-0.000095,0.000719,0.000509,0.016986,0.017035,-0.002239,-0.002226
3.834670,19.206519,-20.001655,0.045033,-0.002139,9.983937,-0.034467,-0.000035,9.983240,-0.012856,0.122283,30.855671,31.032675,30.916935,31.078245,-48.553170,-31.735754,90.288633,57.188379,-1022.566120,-1113.144830,214.756014,223.910473,-0.000423,-0.000170,0.000700,0.000533,0.017320,0.017386,-0.002302,-0.002290
3.837005,19.229833,-20.001733,0.045033,-0.002212,9.983881,-0.032126,-0.000027,9.983179,-0.009801,0.122291,30.864057,31.023948,30.925369,31.069652,-56.216520,-35.146278,88.003653,60.916523,-1129.575356,-1226.265948,222.737020,231.696045,-0.000452,-0.000170,0.000690,0.000549,0.016208,0.016277,-0.002355,-0.002344
3.840000,19.259730,-20.001824,0.045033,-0.002292,9.983803,-0.028926,-0.000016,9.983095,-0.005813,0.122302,30.878649,31.013354,30.937069,31.057686,-56.792747,-32.867910,86.379851,64.290891,-1176.098872,-1270.124643,231.694035,240.147190,-0.000396,-0.000130,0.000683,0.000564,0.014309,0.014375,-0.002400,-0.002390
3.842995,19.289627,-20.001906,0.045033,-0.002357,9.983725,-0.025529,-0.000003,9.983008,-0.001777,0.122315,30.888913,30.997574,30.949154,31.045343,-49.003837,-24.594084,84.246484,68.174854,-1306.273741,-1401.834846,238.788461,246.430644,-0.000354,-0.000077,0.000663,0.000591,0.021254,0.021496,-0.002418,-0.002411
3.845202,19.311670,-20.001959,0.045033,-0.002395,9.983657,-0.022718,0.000006,9.982933,0.001401,0.122325,30.895514,30.984218,30.958776,31.035470,-54.794393,-27.722128,81.488519,72.334844,-1424.834190,-1520.956275,242.723976,249.579714,-0.000494,-0.000178,0.000645,0.000616,0.020292,0.020535,-0.002418,-0.002412
3.847410,19.333714,-20.002006,0.045033,-0.002424,9.983573,-0.019720,0.000016,9.982842,0.004672,0.122336,30.907399,30.974095,30.969173,31.024732,-62.677488,-31.934016,79.069313,76.170532,-1480.211475,-1570.325364,245.524293,251.447598,-0.000493,-0.000168,0.000634,0.000634,0.018662,0.018892,-0.002405,-0.002401
3.850000,19.359567,-20.002053,0.045033,-0.002446,9.983475,-0.016174,0.000027,9.982735,0.008416,0.122348,30.923890,30.963050,30.981619,31.011836,-61.725845,-29.626855,77.231232,79.512115,-1477.227526,-1554.428786,247.178643,251.840001,-0.000416,-0.000124,0.000625,0.000650,0.016556,0.016764,-0.002368,-0.002366
3.851775,19.377287,-20.002079,0.045033,-0.002453,9.983408,-0.013739,0.000035,9.982662,0.010907,0.122357,30.932347,30.952902,30.990062,31.003118,-53.446984,-22.308238,75.871260,81.847873,-1523.746783,-1592.903592,247.169423,250.874947,-0.000315,-0.000026,0.000614,0.000667,0.022542,0.022957,-0.002328,-0.002327
3.853550,19.395007,-20.002101,0.045033,-0.002454,9.983338,-0.011163,0.000041,9.982585,0.013477,0.122365,30.937475,30.939807,30.998652,30.994250,-51.952036,-20.043008,73.620262,85.174966,-1620.605714,-1682.067657,246.208645,248.902046,-0.000435,-0.000117,0.000595,0.000692,0.023297,0.023757,-0.002281,-0.002282
3.855325,19.412728,-20.002119,0.045033,-0.002448,9.983257,-0.008425,0.000047,9.982497,0.016140,0.122373,30.944832,30.928013,31.007713,30.984853,-60.660472,-25.545484,70.902993,89.028826,-1693.124814,-1744.451359,244.339848,245.982531,-0.000533,-0.000191,0.000581,0.000714,0.022400,0.022853,-0.002227,-0.002229
3.857100,19.430448,-20.002131,0.045033,-0.002435,9.983163,-0.005597,0.000053,9.982397,0.018824,0.122380,30.956496,30.919055,31.017147,30.974998,-66.857921,-29.037442,68.726827,92.384124,-1727.442432,-1766.581306,241.571877,242.142362,-0.000509,-0.000176,0.000572,0.000730,0.020971,0.021400,-0.002164,-0.002167
3.860000,19.459399,-20.002141,0.045033,-0.002399,9.983014,-0.000977,0.000059,9.982237,0.023057,0.122391,30.977220,30.905211,31.032561,30.958843,-65.018872,-26.832858,66.071700,96.662379,-1709.719273,-1726.895918,234.987040,233.806526,-0.000418,-0.000128,0.000558,0.000754,0.018351,0.018730,-0.002037,-0.002043
3.861869,19.478053,-20.002140,0.045033,-0.002366,9.982919,0.001986,0.000061,9.982136,0.025672,0.122397,30.986940,30.893519,31.042316,30.948681,-55.718374,-19.075894,64.248705,99.452833,-1749.710422,-1750.672275,229.291927,227.015396,-0.000314,-0.000018,0.000545,0.000775,0.024390,0.025039,-0.001941,-0.001947
3.863737,19.496706,-20.002133,0.045033,-0.002326,9.982819,0.005092,0.000061,9.982030,0.028352,0.122402,30.993071,30.878702,31.052163,30.938427,-55.220680,-17.185214,61.561526,103.249729,-1842.044888,-1824.186386,222.467066,219.149561,-0.000454,-0.000124,0.000526,0.000804,0.024829,0.025519,-0.001837,-0.001844
3.865606,19.515360,-20.002121,0.045034,-0.002277,9.982705,0.008354,0.000060,9.981910,0.031108,0.122406,31.002361,30.865668,31.062425,30.927686,-65.394199,-23.430956,58.524631,107.468969,-1904.314527,-1867.118523,214.590002,210.309508,-0.000542,-0.000204,0.000512,0.000829,0.023628,0.024293,-0.001726,-0.001734
3.867474,19.534013,-20.002102,0.045034,-0.002221,9.982579,0.011690,0.000056,9.981778,0.033856,0.122407,31.016301,30.855867,31.072944,30.916583,-70.641971,-26.897076,56.157498,111.049310,-1923.592166,-1868.051437,205.691207,200.547651,-0.000493,-0.000185,0.000503,0.000847,0.021942,0.022562,-0.001606,-0.001615
3.870000,19.559227,-20.002067,0.045034,-0.002131,9.982416,0.016169,0.000048,9.981609,0.037409,0.122407,31.035527,30.843383,31.086986,30.901727,-67.548337,-24.963351,53.640969,114.887983,-1889.404008,-1812.065355,191.974614,185.864746,-0.000408,-0.000141,0.000490,0.000871,0.019490,0.020042,-0.001427,-0.001436
3.871584,19.575040,-20.002039,0.045034,-0.002068,9.982316,0.018952,0.000040,9.981505,0.039536,0.122406,31.044396,30.833482,31.095586,30.892692,-58.601607,-17.947956,52.012909,117.271431,-1913.422540,-1818.450491,182.333712,175.757607,-0.000293,-0.000012,0.000480,0.000890,0.025248,0.026104,-0.001305,-0.001314
3.873168,19.590853,-20.002007,0.045034,-0.001998,9.982211,0.021831,0.000031,9.981398,0.041702,0.122403,31.049634,30.820586,31.104165,30.883700,-55.288266,-13.907307,49.787079,120.379507,-1991.007331,-1873.062248,171.913965,164.995161,-0.000403,-0.000086,0.000465,0.000916,0.026253,0.027178,-0.001179,-0.001187
3.875071,19.609847,-20.001962,0.045034,-0.001907,9.982073,0.025451,0.000017,9.981257,0.044386,0.122397,31.058022,30.805747,31.114791,30.872519,-65.248379,-19.122800,46.560177,124.758690,-2064.234672,-1919.465770,158.467590,151.312831,-0.000532,-0.000204,0.000449,0.000945,0.025330,0.026233,-0.001023,-0.001031
3.876974,19.628841,-20.001910,0.045034,-0.001807,9.981919,0.029176,-0.000000,9.981100,0.047088,0.122389,31.071963,30.794595,31.125713,30.860917,-72.955760,-24.563419,43.904654,128.672604,-2093.293467,-1925.781887,144.076179,136.890192,-0.000502,-0.000216,0.000439,0.000967,0.023635,0.024480,-0.000860,-0.000868
3.880000,19.659047,-20.001812,0.045034,-0.001630,9.981679,0.035091,-0.000033,9.980859,0.051198,0.122371,31.095869,30.779578,31.142859,30.842598,-69.881503,-23.893415,40.794405,133.382866,-2053.612663,-1860.228856,119.227691,112.455422,-0.000394,-0.000159,0.000426,0.000997,0.020602,0.021334,-0.000584,-0.000590
3.881250,19.671521,-20.001767,0.045034,-0.001551,9.981582,0.037507,-0.000048,9.980763,0.052805,0.122362,31.103388,30.772190,31.149751,30.835284,-61.963334,-18.140325,39.580082,135.148536,-2064.217005,-1856.375103,108.234751,101.811941,-0.000273,-0.000020,0.000420,0.001012,0.025717,0.026761,-0.000463,-0.000468
3.882499,19.683994,-20.001719,0.045034,-0.001468,9.981483,0.039977,-0.000065,9.980665,0.054430,0.122352,31.107791,30.762412,31.156578,30.828068,-55.869664,-12.499911,38.045991,137.325255,-2121.766602,-1892.327591,96.823025,90.859746,-0.000332,-0.000041,0.000409,0.001032,0.027290,0.028439,-0.000341,-0.000345
3.884083,19.699800,-20.001653,0.045034,-0.001358,9.981351,0.043224,-0.000088,9.980535,0.056554,0.122338,31.113056,30.748943,31.165366,30.818774,-61.239037,-13.663445,35.498607,140.757297,-2193.945555,-1936.587043,81.826146,76.603018,-0.000480,-0.000159,0.000395,0.001060,0.027128,0.028288,-0.000184,-0.000186
3.885666,19.715605,-20.001582,0.045034,-0.001242,9.981205,0.046577,-0.000113,9.980392,0.058722,0.122322,31.122378,30.737524,31.174417,30.809142,-71.279832,-19.457278,33.038247,144.251005,-2239.724117,-1958.427484,66.294202,61.986646,-0.000528,-0.000234,0.000386,0.001082,0.025973,0.027085,-0.000026,-0.000026
3.887250,19.731410,-20.001505,0.045033,-0.001119,9.981050,0.049985,-0.000141,9.980240,0.060884,0.122305,31.135190,30.728756,31.183553,30.799305,-75.234893,-23.321669,31.178553,147.187814,-2252.860108,-1953.202159,50.260995,47.045225,-0.000471,-0.000231,0.000380,0.001100,0.024461,0.025505,0.000137,0.000138
3.890000,19.758860,-20.001360,0.045033,-0.000892,9.980792,0.055878,-0.000193,9.979991,0.064470,0.122270,31.156864,30.715275,31.199128,30.782480,-71.036501,-22.738450,28.635588,151.096169,-2206.645134,-1888.156242,21.193166,20.304784,-0.000380,-0.000180,0.000370,0.001126,0.021623,0.022537,0.000430,0.000436
3.891694,19.775766,-20.001262,0.045033,-0.000743,9.980635,0.059488,-0.000227,9.979842,0.066571,0.122247,31.166061,30.704836,31.208454,30.772499,-60.307373,-14.845362,27.131526,153.368326,-2231.972701,-1891.504366,2.486127,3.311255,-0.000256,-0.000009,0.000362,0.001147,0.027873,0.029221,0.000617,0.000626
3.893388,19.792672,-20.001158,0.045032,-0.000588,9.980472,0.063220,-0.000264,9.979687,0.068726,0.122222,31.171076,30.690759,31.217729,30.762596,-57.992620,-10.362338,25.016668,156.409271,-2317.381771,-1942.462273,-16.784078,-14.035059,-0.000402,-0.000099,0.000349,0.001176,0.028692,0.030114,0.000805,0.000817
3.895082,19.809577,-20.001048,0.045032,-0.000425,9.980295,0.067098,-0.000302,9.979520,0.070958,0.122195,31.178686,30.677055,31.227247,30.752391,-69.008838,-15.186759,22.497484,159.962562,-2381.688932,-1976.487259,-36.513722,-31.642456,-0.000522,-0.000227,0.000338,0.001203,0.027713,0.029089,0.000993,0.001009
3.896776,19.826483,-20.000931,0.045031,-0.000256,9.980103,0.071067,-0.000343,9.979339,0.073213,0.122166,31.191523,30.666568,31.236966,30.741855,-76.813719,-21.106391,20.540198,163.107046,-2407.748205,-1980.893078,-56.634742,-49.452339,-0.000490,-0.000264,0.000333,0.001222,0.026133,0.027426,0.001183,0.001203
3.900000,19.858663,-20.000689,0.045030,0.000086,9.979743,0.078635,-0.000425,9.979007,0.077326,0.122108,31.217572,30.651068,31.255157,30.721949,-72.840461,-22.635497,18.126672,167.284749,-2359.181369,-1914.799600,-96.022247,-83.926392,-0.000369,-0.000206,0.000325,0.001251,0.022741,0.023847,0.001555,0.001583
3.901381,19.872448,-20.000578,0.045029,0.000240,9.979592,0.081858,-0.000461,9.978868,0.078993,0.122082,31.225456,30.643311,31.262717,30.713733,-62.718270,-15.882981,17.241874,168.769792,-2372.542243,-1912.664732,-113.362727,-98.954259,-0.000233,-0.000019,0.000321,0.001266,0.028481,0.030032,0.001719,0.001750
3.902763,19.886232,-20.000463,0.045029,0.000398,9.979437,0.085156,-0.000498,9.978727,0.080692,0.122055,31.229358,30.632457,31.270203,30.705638,-56.745460,-9.522305,15.980665,170.744528,-2440.765540,-1951.626370,-130.966233,-114.125738,-0.000331,-0.000050,0.000312,0.001287,0.029934,0.031609,0.001882,0.001917
3.904356,19.902132,-20.000324,0.045028,0.000586,9.979248,0.089092,-0.000542,9.978557,0.082726,0.122023,31.234483,30.618805,31.278991,30.696130,-65.104736,-11.153172,13.986433,173.668696,-2512.629412,-1991.220393,-151.520789,-131.741071,-0.000492,-0.000187,0.000302,0.001313,0.029500,0.031160,0.002069,0.002110
3.905949,19.918032,-20.000179,0.045027,0.000781,9.979043,0.093133,-0.000588,9.978371,0.084805,0.121991,31.244708,30.607390,31.288010,30.686284,-75.931143,-17.298603,12.251837,176.545695,-2553.496702,-2008.124770,-172.275767,-149.426766,-0.000517,-0.000276,0.000298,0.001333,0.028182,0.029762,0.002256,0.002302
3.907880,19.937301,-19.999994,0.045026,0.001025,9.978784,0.098095,-0.000644,9.978139,0.087307,0.121950,31.261076,30.597225,31.298958,30.674142,-78.073730,-22.136989,10.955892,179.198671,-2556.169730,-1994.997500,-197.665644,-170.934971,-0.000427,-0.000273,0.000295,0.001349,0.026191,0.027645,0.002485,0.002536
3.910000,19.958454,-19.999781,0.045024,0.001303,9.978512,0.103523,-0.000706,9.977899,0.089931,0.121904,31.277630,30.587730,31.310741,30.661045,-73.224278,-21.969997,9.984818,181.183753,-2507.088537,-1943.453158,-225.879506,-194.683993,-0.000364,-0.000226,0.000292,0.001365,0.023877,0.025183,0.002740,0.002799
3.911346,19.971881,-19.999639,0.045023,0.001485,9.978340,0.106952,-0.000745,9.977749,0.091526,0.121875,31.285093,30.580379,31.318049,30.653003,-63.429541,-15.441723,9.478157,182.311954,-2518.541981,-1941.659948,-244.004779,-209.863917,-0.000224,-0.000024,0.000290,0.001377,0.029693,0.031498,0.002904,0.002969
3.912691,19.985308,-19.999493,0.045022,0.001671,9.978163,0.110453,-0.000785,9.977595,0.093151,0.121845,31.288669,30.569994,31.325268,30.645079,-57.025028,-8.837538,8.661105,183.887983,-2585.162511,-1979.002370,-262.281274,-225.114884,-0.000318,-0.000045,0.000284,0.001396,0.031254,0.033203,0.003068,0.003137
3.914308,20.001443,-19.999311,0.045021,0.001900,9.977939,0.114795,-0.000834,9.977402,0.095182,0.121810,31.293481,30.556116,31.334080,30.635390,-65.438530,-9.925778,7.081433,186.430260,-2659.462393,-2019.735290,-284.371060,-243.479622,-0.000490,-0.000189,0.000275,0.001420,0.030870,0.032805,0.003262,0.003338
3.915925,20.017579,-19.999121,0.045020,0.002136,9.977698,0.119250,-0.000883,9.977193,0.097264,0.121774,31.303695,30.544384,31.343135,30.625356,-76.915397,-16.186665,5.736618,188.953495,-2701.663648,-2038.225984,-306.530726,-261.832846,-0.000520,-0.000292,0.000273,0.001438,0.029514,0.031354,0.003455,0.003538
3.917543,20.033714,-19.998925,0.045018,0.002378,9.977447,0.123762,-0.000932,9.976977,0.099340,0.121738,31.317512,30.535714,31.352218,30.615130,-79.597036,-21.070251,5.049219,190.861477,-2706.845594,-2031.536220,-328.737200,-280.161491,-0.000443,-0.000304,0.000272,0.001450,0.027819,0.029537,0.003649,0.003738
3.920000,20.058232,-19.998612,0.045016,0.002758,9.977079,0.130603,-0.001005,9.976666,0.102360,0.121684,31.337022,30.525054,31.365755,30.599826,-74.207563,-22.056243,4.527813,192.662623,-2652.180614,-1978.825178,-362.637562,-308.030899,-0.000362,-0.000251,0.000272,0.001464,0.025078,0.026597,0.003946,0.004047
3.921369,20.071894,-19.998431,0.045014,0.002975,9.976872,0.134406,-0.001046,9.976493,0.103974,0.121654,31.344079,30.517649,31.373119,30.591581,-61.438328,-13.879480,4.360148,193.496931,-2677.841193,-1987.986267,-381.648861,-323.605941,-0.000171,0.000031,0.000271,0.001475,0.032777,0.035035,0.004114,0.004221
3.922739,20.085556,-19.998244,0.045013,0.003198,9.976655,0.138314,-0.001086,9.976313,0.105648,0.121624,31.345946,30.506261,31.380419,30.583422,-52.866258,-5.256318,3.775930,194.911769,-2773.804371,-2044.077337,-400.725101,-339.199434,-0.000296,0.000016,0.000265,0.001494,0.035012,0.037493,0.004280,0.004394
3.924043,20.098566,-19.998061,0.045011,0.003413,9.976437,0.142169,-0.001125,9.976132,0.107335,0.121596,31.347671,30.493667,31.387529,30.575464,-60.705931,-5.251115,2.619279,196.895942,-2862.702791,-2095.440344,-418.891329,-354.019774,-0.000497,-0.000135,0.000258,0.001515,0.034997,0.037491,0.004435,0.004555
3.925347,20.111576,-19.997873,0.045010,0.003633,9.976202,0.146135,-0.001163,9.975935,0.109091,0.121568,31.353955,30.482342,31.394899,30.567165,-74.039361,-10.727360,1.523943,199.016024,-2928.923934,-2131.934212,-437.005262,-368.771285,-0.000588,-0.000274,0.000256,0.001531,0.034085,0.036508,0.004588,0.004714
3.926651,20.124586,-19.997680,0.045008,0.003857,9.975952,0.150179,-0.001201,9.975726,0.110883,0.121541,31.364701,30.473577,31.402408,30.558574,-82.026388,-16.945088,0.949805,200.785725,-2967.725471,-2150.757284,-455.045204,-383.438051,-0.000551,-0.000340,0.000256,0.001542,0.032776,0.035091,0.004739,0.004873
3.928221,20.140252,-19.997441,0.045006,0.004133,9.975645,0.155104,-0.001247,9.975470,0.113039,0.121508,31.379466,30.465815,31.411440,30.548076,-81.644537,-21.369743,0.695337,202.260267,-2979.017936,-2150.606738,-476.682653,-400.998274,-0.000453,-0.000333,0.000256,0.001552,0.030978,0.033143,0.004923,0.005065
3.930000,20.157995,-19.997160,0.045004,0.004452,9.975307,0.160691,-0.001297,9.975194,0.115417,0.121472,31.394393,30.458476,31.421596,30.536293,-76.645423,-21.897205,0.602652,203.291674,-2950.365750,-2123.622654,-501.137939,-420.804435,-0.000397,-0.000282,0.000257,0.001560,0.028839,0.030827,0.005132,0.005284
